"","arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude"
"624",199077267,"2019-06-29T00:00:00.000",617,"LOITERING FOR PROSTITUTION OR TO PATRONIZE",356,"PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q",103,0,"25-44","F","BLACK",1040610,191221,40.6913630120001,-73.796767917
"625",199077499,"2019-06-29T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","B",49,0,"25-44","M","WHITE HISPANIC",1020324,250758,40.854882226,-73.869599278
"626",199077258,"2019-06-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",88,1,"25-44","F","BLACK",989539,190263,40.688911389,-73.980930089
"627",199081333,"2019-06-29T00:00:00.000",904,"INTOXICATED DRIVING,ALCOHOL",119,"INTOXICATED/IMPAIRED DRIVING","VTL11920E2","F","Q",101,0,"45-64","M","BLACK",1049781,160928,40.6081524420001,-73.7639918469999
"628",199081315,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","B",40,0,"45-64","M","WHITE HISPANIC",1006853,233369,40.807199186,-73.9183535019999
"629",199107303,"2019-06-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","K",75,0,"18-24","M","BLACK",1014426,184335,40.6725905260001,-73.891217824
"630",199089622,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",23,2,"25-44","F","BLACK",1000866,226632,40.7887212430001,-73.939996774
"631",199099663,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",1,0,"25-44","M","BLACK",981604,198068,40.710335478,-74.0095456
"632",199095706,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",9,0,"25-44","F","WHITE",990011,205195,40.7298959010001,-73.979215352
"633",199095699,"2019-06-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","B",47,0,"18-24","F","WHITE HISPANIC",1022243,259631,40.8792278380001,-73.862612083
"634",199093894,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",104,0,"25-44","F","WHITE HISPANIC",1024143,195863,40.7041937480001,-73.856120112
"635",199092418,"2019-06-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","M",28,0,"45-64","M","WHITE HISPANIC",996726,231664,40.8025395340001,-73.9549380349999
"636",199090932,"2019-06-29T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",43,2,"18-24","M","BLACK",1024977,240292,40.8261359040001,-73.852842957
"637",199089623,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",5,0,"25-44","M","WHITE",986522,202977,40.7238096130001,-73.991804659
"638",199088163,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","M",14,15,"25-44","M","BLACK",990419,213304,40.7521528170001,-73.977735823
"639",199081064,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",108,0,"25-44","M","WHITE HISPANIC",1006724,209686,40.7421959110001,-73.918898686
"640",199088157,"2019-06-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","B",50,0,"25-44","M","WHITE HISPANIC",1010984,261034,40.8831199200001,-73.9033209689999
"641",199084127,"2019-06-29T00:00:00.000",904,"INTOXICATED DRIVING,ALCOHOL",119,"INTOXICATED/IMPAIRED DRIVING","VTL11920E2","F","B",47,0,"45-64","F","ASIAN / PACIFIC ISLANDER",1025226,268689,40.904075805,-73.851769623
"642",199083612,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200003","M","M",7,0,"25-44","F","WHITE HISPANIC",987418,201134,40.7187507470001,-73.988572991
"643",199081596,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","B",52,0,"25-44","M","BLACK HISPANIC",1017478,256069,40.869470477,-73.879860804
"644",199081321,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",81,0,"25-44","M","BLACK",1004038,191851,40.693249543,-73.928644176
"645",199077521,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","M",5,0,"25-44","M","WHITE",985048,202430,40.722308486,-73.997122534
"646",199077524,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",14,6,"45-64","M","BLACK",986781,212761,40.750664208,-73.990866575
"647",199081051,"2019-06-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","M",28,0,"25-44","F","WHITE HISPANIC",997406,230838,40.8002714030001,-73.952483488
"648",199081330,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL1192UM1","M","Q",105,0,"45-64","M","BLACK HISPANIC",1046604,182393,40.6670920280001,-73.775235391
"649",199081601,"2019-06-29T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","B",41,0,"18-24","M","BLACK",1012516,238134,40.8202614740001,-73.8978772149999
"650",199101240,"2019-06-29T00:00:00.000",494,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111,"POSSESSION OF STOLEN PROPERTY","PL 1654501","F","M",32,0,"45-64","M","BLACK",1000622,235883,40.8141131610001,-73.9408553649999
"651",199114878,"2019-06-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","K",73,0,"25-44","M","BLACK",1009526,183374,40.6699681420001,-73.9088857739999
"652",199097645,"2019-06-29T00:00:00.000",490,"STOLEN PROPERTY 3,POSSESSION",232,"POSSESSION OF STOLEN PROPERTY 5","PL 1654000","M","M",5,0,"25-44","M","BLACK HISPANIC",985961,200916,40.7181527910001,-73.993829126
"653",199099657,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","M",26,0,"25-44","F","BLACK",995506,237803,40.819391022,-73.959334391
"654",199099667,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",110,0,"18-24","F","ASIAN / PACIFIC ISLANDER",1019840,206689,40.733926841,-73.871582398
"655",199101228,"2019-06-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1702500","F","B",52,0,"18-24","M","WHITE HISPANIC",1014148,253314,40.861920749,-73.89191318
"656",199101229,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601001","F","K",75,0,"<18","M","WHITE HISPANIC",1017119,183909,40.6714116630001,-73.8815117239999
"657",199101237,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","M",32,0,"45-64","M","BLACK",1000708,238852,40.8222620720001,-73.9405373979999
"658",199102524,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","B",47,0,"45-64","M","WHITE HISPANIC",1023684,264797,40.8934005500001,-73.857370766
"659",199081602,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",40,0,"25-44","M","WHITE HISPANIC",1005991,233847,40.8085133270001,-73.9214657209999
"660",199102542,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","M",10,2,"45-64","F","BLACK",984134,212015,40.748616987,-74.000420103
"661",199102550,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",114,0,"18-24","M","WHITE HISPANIC",1007694,219657,40.7695612420001,-73.9153634469999
"662",199104933,"2019-06-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","B",42,0,"25-44","M","BLACK",1008896,239765,40.824748947,-73.91095017
"663",199104954,"2019-06-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","M",32,0,"18-24","M","BLACK",998735,237248,40.8178629990001,-73.947669463
"664",199106613,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",43,0,"25-44","M","WHITE HISPANIC",1022970,244914,40.838830976,-73.8600681409999
"665",199106616,"2019-06-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",72,0,"18-24","M","BLACK",980436,174395,40.64535801,-74.013745188
"666",199107005,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",71,0,"25-44","F","BLACK",995271,178091,40.6554966940001,-73.960281241
"667",199097644,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","M",25,0,"25-44","M","WHITE",1001643,232461,40.804718769,-73.93717573
"668",199097638,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 160102A","F","K",79,0,"45-64","M","BLACK",999507,190206,40.6887433680001,-73.944987081
"669",199093886,"2019-06-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155006","M","B",43,2,"25-44","M","BLACK",1020059,238376,40.8208983380001,-73.8706233189999
"670",199093885,"2019-06-29T00:00:00.000",181,"IMPRISONMENT 2,UNLAWFUL",355,"OFFENSES AGAINST THE PERSON","PL 1350500","M","B",47,0,"25-44","M","BLACK",1022243,259631,40.8792278380001,-73.862612083
"671",199081608,"2019-06-29T00:00:00.000",441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","M",10,0,"25-44","M","WHITE",983980,213270,40.7520616420001,-74.000975953
"672",199083610,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",33,0,"25-44","F","BLACK",1001845,248186,40.8478790120001,-73.936404846
"673",199083620,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","Q",110,0,"25-44","M","WHITE HISPANIC",1024930,212570,40.750046755,-73.853180666
"674",199085527,"2019-06-29T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B",47,0,"25-44","M","BLACK",1026486,262591,40.8873328180001,-73.847250013
"675",199086693,"2019-06-29T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265031B","F","K",75,0,"45-64","M","BLACK",1014409,183088,40.6691678490001,-73.8912846869999
"676",199086696,"2019-06-29T00:00:00.000",847,"NY STATE LAWS,UNCLASSIFIED FELONY",125,"OTHER STATE LAWS","VTL0511003","F","K",79,0,"25-44","M","BLACK",999730,188738,40.684713657,-73.944186351
"677",199088155,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",52,0,"<18","M","WHITE HISPANIC",1010774,254706,40.8657521480001,-73.904105461
"678",199088166,"2019-06-29T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 121110A","M","Q",104,0,"25-44","M","WHITE",1013842,192939,40.6962085000001,-73.89328534
"679",199088172,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",113,0,"45-64","F","ASIAN / PACIFIC ISLANDER",1049036,191553,40.6922166050001,-73.766380797
"680",199088173,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601503","F","S",121,0,"25-44","M","BLACK",946470,170274,40.633966994,-74.13611846
"681",199088174,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL0512000","M","S",123,0,"25-44","M","WHITE",914803,125922,40.5120382540001,-74.249754952
"682",199089616,"2019-06-29T00:00:00.000",500,"CONTROLLED SUBSTANCE,POSSESS. 1",117,"DANGEROUS DRUGS","PL 2202101","F","B",46,0,"25-44","M","BLACK HISPANIC",1011751,250275,40.853587401,-73.9005913559999
"683",199090937,"2019-06-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1704001","F","K",63,0,"25-44","M","BLACK",1006076,169150,40.6309355380001,-73.9213684539999
"684",199092413,"2019-06-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","B",52,0,"25-44","M","BLACK",1014776,254642,40.865563556,-73.889636767
"685",199093882,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",45,0,"25-44","F","WHITE",1030990,255310,40.8673260520001,-73.8310116069999
"686",199101242,"2019-06-29T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","Q",103,0,"25-44","M","BLACK",1041879,197084,40.7074473640001,-73.792141768
"687",199103810,"2019-06-29T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651502","M","M",18,0,"45-64","M","WHITE",989141,217763,40.7643924330001,-73.982345235
"688",199097652,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","S",120,0,"25-44","M","BLACK",963248,173085,40.6417382600001,-74.075678037
"689",199106437,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",112,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1021974,206302,40.732855777,-73.8638844879999
"690",199106433,"2019-06-29T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","M",28,0,"25-44","M","BLACK",998038,233079,40.8064213700001,-73.950196175
"691",199106425,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",72,0,"25-44","M","WHITE HISPANIC",979951,173783,40.6436779800001,-74.015492495
"692",199104962,"2019-06-29T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","M",5,0,"25-44","M","BLACK HISPANIC",984984,200116,40.7159571170001,-73.997353676
"693",199107013,"2019-06-29T00:00:00.000",209,"BURGLARS TOOLS,UNCLASSIFIED",231,"BURGLAR'S TOOLS","PL 1403500","M","Q",104,0,"25-44","M","WHITE HISPANIC",1010582,192026,40.6937128270001,-73.905045268
"694",199110209,"2019-06-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","K",77,0,"45-64","M","BLACK",996040,184098,40.67198359,-73.957499226
"695",199107003,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",61,0,"25-44","F","ASIAN / PACIFIC ISLANDER",991058,154541,40.5908611020001,-73.9754888369999
"696",199107008,"2019-06-29T00:00:00.000",759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 1950500","M","K",73,0,"25-44","F","BLACK",1007942,179784,40.660118772,-73.9146084349999
"697",199106816,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",106,0,"25-44","F","ASIAN / PACIFIC ISLANDER",1026056,185984,40.677069374,-73.849281848
"698",199106801,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",88,97,"18-24","F","BLACK",989291,192796,40.6958640340001,-73.981822445
"699",199106798,"2019-06-29T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601001","F","B",40,2,"25-44","M","BLACK",1005462,233820,40.8084405060001,-73.923376731
"700",199106796,"2019-06-29T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","B",47,0,"25-44","M","BLACK",1021151,261105,40.883278139,-73.866552821
"701",199106617,"2019-06-29T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",72,0,"18-24","M","BLACK",980436,174395,40.64535801,-74.013745188
"702",199106432,"2019-06-29T00:00:00.000",665,"",NA,"","PL 4902001","F","M",14,0,"45-64","M","ASIAN / PACIFIC ISLANDER",988086,214920,40.7565896470001,-73.9861553439999
"703",199104959,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","M",32,0,"18-24","M","BLACK",1000278,235312,40.812546556,-73.942099475
"704",199104947,"2019-06-29T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1702500","F","K",76,0,"18-24","M","WHITE HISPANIC",983964,185712,40.676421502,-74.001032526
"705",199103819,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",108,0,"25-44","F","WHITE HISPANIC",1004103,207990,40.7375470860001,-73.9283621869999
"706",199103818,"2019-06-29T00:00:00.000",969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,"OTHER TRAFFIC INFRACTION","VTL051101A","M","Q",113,0,"25-44","M","UNKNOWN",1046315,187088,40.679980738,-73.7762339069999
"707",199106809,"2019-06-29T00:00:00.000",115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","K",69,0,"25-44","M","BLACK",1008929,171340,40.6369391330001,-73.9110818889999
"708",199106803,"2019-06-29T00:00:00.000",203,"TRESPASS 3, CRIMINAL",352,"CRIMINAL TRESPASS","PL 140100A","M","K",62,0,"25-44","M","WHITE HISPANIC",988205,164558,40.6183574620001,-73.985755366
"709",199103817,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",113,0,"45-64","F","BLACK",1042559,190547,40.689500416,-73.789745705
"710",199106627,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",103,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1037757,189762,40.6873761100001,-73.8070673569999
"711",199106424,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",90,0,"25-44","M","WHITE",1000480,198640,40.711890995,-73.941458273
"712",199103794,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",69,0,"18-24","M","BLACK",1011422,175170,40.6474443600001,-73.902084079
"713",199104956,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","M",32,0,"18-24","F","BLACK",1000278,235312,40.812546556,-73.942099475
"714",199101241,"2019-06-29T00:00:00.000",507,"CONTROLLED SUBSTANCE, POSSESSION 5",117,"DANGEROUS DRUGS","PL 2200604","F","M",9,0,"25-44","M","BLACK HISPANIC",989498,204272,40.72736281,-73.981067012
"715",199097641,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",81,0,"45-64","M","BLACK",1002457,192292,40.6944633800001,-73.934344207
"716",199092416,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL0512000","M","K",70,0,"18-24","M","BLACK",992912,172176,40.639263918,-73.968790781
"717",199106434,"2019-06-29T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",28,0,"25-44","F","BLACK",997440,233857,40.8085576770001,-73.9523547539999
"718",199106628,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",113,0,"25-44","F","BLACK",1040288,182451,40.6672934530001,-73.798001965
"719",199077514,"2019-06-29T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","K",75,0,"25-44","M","BLACK",1018747,183640,40.6706671250001,-73.875644318
"720",199106629,"2019-06-29T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","S",122,0,"18-24","M","WHITE",954827,148519,40.574285688,-74.105914405
"721",199081050,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","K",76,0,"45-64","F","WHITE HISPANIC",988467,188079,40.682917382,-73.984796929
"722",199081599,"2019-06-29T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 140200X","F","B",52,0,"25-44","M","BLACK HISPANIC",1016720,256086,40.8695199570001,-73.882601377
"723",199081606,"2019-06-29T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",88,0,"25-44","M","BLACK",995266,190743,40.690223604,-73.960278586
"724",199083611,"2019-06-29T00:00:00.000",661,"LEWDNESS,PUBLIC",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 2450000","M","M",10,0,"25-44","M","WHITE",984686,209908,40.742833788,-73.998428024
"725",199086687,"2019-06-29T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B",46,0,"18-24","M","WHITE HISPANIC",1011751,250275,40.853587401,-73.9005913559999
"726",199086688,"2019-06-29T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","B",48,0,"25-44","M","BLACK HISPANIC",1017306,245043,40.8392080610001,-73.880537061
"727",199088170,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",115,0,"45-64","M","WHITE HISPANIC",1016926,211753,40.747837496,-73.8820723439999
"728",199089619,"2019-06-29T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B",43,0,"25-44","M","BLACK",1021943,236922,40.816899683,-73.863824592
"729",199089627,"2019-06-29T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",112,0,"25-44","F","BLACK",1027659,202091,40.721271551,-73.8433988899999
"730",199090935,"2019-06-29T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","K",79,0,"45-64","M","BLACK",997889,186665,40.679026772,-73.950828503
"731",199106435,"2019-06-29T00:00:00.000",105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","M",26,2,"18-24","M","BLACK",996138,237007,40.8172053980001,-73.9570524329999
"732",199104937,"2019-06-29T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","B",42,0,"25-44","M","WHITE",1011438,244766,40.838467791,-73.901745118
