"","arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude"
"613",173105393,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",105,0,"25-44","M","BLACK",1055866,195134,40.701992943,-73.741713632
"614",173105390,"2017-12-30T00:00:00.000",461,"UNAUTHORIZED USE VEHICLE 2",126,"MISCELLANEOUS PENAL LAW","PL 1650600","F","Q",107,0,"18-24","M","BLACK",1043678,208647,40.739173011,-73.785550954
"615",173105388,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","M",14,0,"45-64","M","BLACK HISPANIC",986175,214456,40.7553167070001,-73.993053262
"616",173105383,"2017-12-30T00:00:00.000",782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","K",63,0,"25-44","F","BLACK",999060,167196,40.625586727,-73.946649424
"617",173104459,"2017-12-30T00:00:00.000",223,"BURGLARY,RESIDENCE,NIGHT",107,"BURGLARY","PL 1402502","F","K",90,0,"25-44","M","WHITE HISPANIC",998016,196598,40.706290365,-73.950350331
"618",173102775,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",100,0,"25-44","M","BLACK",1039613,155232,40.592587473,-73.800658396
"619",173102771,"2017-12-30T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1701501","F","M",32,0,"45-64","M","BLACK",1000725,237929,40.8197286650001,-73.940478242
"620",173101836,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",41,0,"45-64","M","WHITE HISPANIC",1013086,236614,40.816087661,-73.8958243539999
"621",173100198,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",111,0,"25-44","M","BLACK",1047595,217802,40.7642739020001,-73.771329981
"622",173099460,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",111,0,"18-24","M","WHITE HISPANIC",1047595,217802,40.7642739020001,-73.771329981
"623",173113518,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K",90,0,"25-44","M","WHITE HISPANIC",999947,197380,40.708433556,-73.943383791
"624",173113383,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","B",43,0,"45-64","M","BLACK HISPANIC",1025683,241228,40.828701669,-73.8502861979999
"625",173113253,"2017-12-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","Q",113,2,"25-44","M","BLACK",1044350,188827,40.6847674440001,-73.783302928
"626",173097584,"2017-12-30T00:00:00.000",209,"BURGLARS TOOLS,UNCLASSIFIED",231,"BURGLAR'S TOOLS","PL 1403500","M","M",1,0,"45-64","M","WHITE",982282,197042,40.707519528,-74.0070997459999
"627",173108370,"2017-12-30T00:00:00.000",568,"MARIJUANA, POSSESSION 1, 2 & 3",117,"DANGEROUS DRUGS","PL 2212500","F","K",83,0,"45-64","M","WHITE HISPANIC",1008707,191689,40.6927932200001,-73.91180795
"628",173107280,"2017-12-30T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",40,1,"18-24","M","BLACK",1007034,236608,40.8160888740001,-73.917688689
"629",173105391,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553004","F","Q",107,0,"18-24","M","BLACK",1036628,204948,40.7290647500001,-73.811020132
"630",173104456,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",73,0,"45-64","M","BLACK",1009905,180751,40.6627675030001,-73.907529526
"631",173104454,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",43,0,"45-64","M","WHITE HISPANIC",1021284,237596,40.8187524090001,-73.866201697
"632",173103586,"2017-12-30T00:00:00.000",223,"BURGLARY,RESIDENCE,NIGHT",107,"BURGLARY","PL 1402502","F","K",90,0,"25-44","M","WHITE HISPANIC",998016,196598,40.706290365,-73.950350331
"633",173108374,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","M",14,3,"45-64","M","BLACK HISPANIC",986882,214802,40.7562662070001,-73.990501248
"634",173102777,"2017-12-30T00:00:00.000",114,"OBSTR BREATH/CIRCUL",344,"ASSAULT 3 & RELATED OFFENSES","PL 1211100","M","Q",115,0,"25-44","M","WHITE HISPANIC",1017388,212210,40.7490901250001,-73.8804027159999
"635",173101845,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",73,0,"25-44","M","BLACK",1008874,184510,40.673088044,-73.9112319709999
"636",173100199,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",112,0,"25-44","M","BLACK",1027058,208898,40.739958002,-73.845523752
"637",173098047,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","K",84,0,"25-44","M","WHITE HISPANIC",987788,191924,40.6934713250001,-73.987243065
"638",173097588,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",104,0,"18-24","M","WHITE HISPANIC",1011223,194410,40.7002544200001,-73.902724206
"639",173097457,"2017-12-30T00:00:00.000",115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","Q",111,0,"18-24","M","BLACK",1050313,218487,40.7661341510001,-73.761511487
"640",173113237,"2017-12-30T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1702500","F","K",69,0,"18-24","M","BLACK",1008144,172665,40.640578126,-73.913905585
"641",173097454,"2017-12-30T00:00:00.000",793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","M",114,1,"45-64","M","BLACK",1007788,219633,40.7694951180001,-73.91502417
"642",173097452,"2017-12-30T00:00:00.000",441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","M",1,0,"25-44","F","WHITE",982729,204331,40.727526175,-74.005489128
"643",173097447,"2017-12-30T00:00:00.000",687,"CHILD,OFFENSES AGAINST,UNCLASSIFIED",345,"OFFENSES RELATED TO CHILDREN","PL 2602002","M","K",62,0,"25-44","F","WHITE HISPANIC",984822,165198,40.6201149930001,-73.9979410179999
"644",173103595,"2017-12-30T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 16515M9","M","M",33,0,"25-44","M","BLACK",1001594,247731,40.846630668,-73.9373132539999
"645",173111093,"2017-12-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","B",52,0,"25-44","M","WHITE HISPANIC",1010674,252373,40.8593490700001,-73.9044762029999
"646",173102762,"2017-12-30T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","B",44,0,"25-44","M","BLACK",1008245,240785,40.827550348,-73.913298723
"647",173102759,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553004","F","B",42,0,"25-44","M","WHITE HISPANIC",1008691,238872,40.822298485,-73.9116941309999
"648",173101840,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553004","F","B",42,0,"25-44","M","WHITE HISPANIC",1008691,238872,40.822298485,-73.9116941309999
"649",173097583,"2017-12-30T00:00:00.000",625,"DISORDERLY CONDUCT SUBD 1,2,3,4,5,6,7",572,"DISORDERLY CONDUCT","PL 2402001","V","M",6,0,"25-44","M","BLACK",984637,205121,40.729694656,-73.9986051289999
"650",173111096,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211500","M","B",46,0,"25-44","M","BLACK HISPANIC",1013997,253290,40.861855387,-73.892459187
"651",173112654,"2017-12-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",61,0,"25-44","F","BLACK HISPANIC",995118,155709,40.59406298,-73.960868693
"652",173112666,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",106,0,"45-64","M","BLACK",1025929,186329,40.678016918,-73.849737576
"653",173098531,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","M",34,0,"25-44","M","BLACK",1007054,253710,40.863028823,-73.917558287
"654",173098055,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",113,0,"18-24","F","BLACK",1053554,196081,40.704610635,-73.75004222
"655",173098051,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",90,0,"25-44","M","WHITE",1001911,199593,40.7145040120001,-73.9362940189999
"656",173113247,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",34,0,"18-24","M","WHITE HISPANIC",1002653,249241,40.850773028,-73.9334814589999
"657",173108369,"2017-12-30T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 2403002","M","K",77,0,"25-44","M","BLACK",1003508,185056,40.67459999,-73.930574822
"658",173108379,"2017-12-30T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 160102A","F","M",19,0,"<18","F","BLACK",993570,216847,40.7618746900001,-73.966358084
"659",173110227,"2017-12-30T00:00:00.000",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,"DANGEROUS DRUGS","PL 2200601","F","B",50,0,"18-24","M","WHITE HISPANIC",1011244,256820,40.8715530060001,-73.902397688
"660",173110237,"2017-12-30T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1601503","F","M",7,0,"25-44","M","BLACK",987350,201914,40.720891684,-73.9888179389999
"661",173110243,"2017-12-30T00:00:00.000",244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,"BURGLARY","PL 1402000","F","M",14,0,"45-64","M","BLACK",985802,213781,40.7534640760001,-73.994399743
"662",173110244,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"25-44","M","WHITE",988058,214775,40.7561916700001,-73.986256492
"663",173110251,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","Q",110,0,"18-24","M","BLACK",1019840,206689,40.733926841,-73.871582398
"664",173112669,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","Q",110,0,"25-44","M","WHITE HISPANIC",1019840,206689,40.733926841,-73.871582398
"665",173113229,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",42,2,"25-44","M","BLACK HISPANIC",1010169,244577,40.8379528570001,-73.90633196
"666",173113230,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",46,0,"<18","M","BLACK HISPANIC",1009356,247701,40.84652967,-73.9092583889999
"667",173113231,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",42,2,"18-24","M","BLACK HISPANIC",1010169,244577,40.8379528570001,-73.90633196
"668",173113238,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",67,0,"25-44","M","BLACK",1005077,181981,40.6661562520001,-73.924927955
"669",173113249,"2017-12-30T00:00:00.000",511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,"DANGEROUS DRUGS","PL 2200300","M","Q",101,0,"25-44","M","BLACK",1052788,161189,40.6088460830001,-73.7531595579999
"670",173107285,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"45-64","M","WHITE HISPANIC",987220,212676,40.7504307680001,-73.989282176
"671",173113382,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",45,0,"18-24","F","BLACK",1033597,255731,40.868467378,-73.821582846
"672",173113394,"2017-12-30T00:00:00.000",478,"THEFT OF SERVICES, UNCLASSIFIED",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","M",17,0,"25-44","M","BLACK",990886,213048,40.7514498240001,-73.976050545
"673",173113410,"2017-12-30T00:00:00.000",792,"WEAPONS POSSESSION 1 & 2",118,"DANGEROUS WEAPONS","PL 265102B","F","K",63,0,"45-64","M","BLACK",1004302,167786,40.6271958400001,-73.92776373
"674",173113519,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",9,2,"45-64","F","WHITE HISPANIC",990896,201774,40.720505465,-73.976025587
"675",173114442,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",43,0,"45-64","M","BLACK HISPANIC",1023964,243682,40.835445083,-73.856483146
"676",173114443,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",46,97,"45-64","F","BLACK",1009177,249329,40.850998555,-73.909899314
"677",173113396,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","M",33,0,"18-24","M","WHITE HISPANIC",999973,243933,40.836209301,-73.943181103
"678",173093895,"2017-12-30T00:00:00.000",248,"RADIO DEVICES,UNLAWFUL POSSESSION",361,"OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV","PL 1404000","M","B",44,0,"25-44","F","BLACK HISPANIC",1006912,241681,40.830013132,-73.9181123119999
"679",173093893,"2017-12-30T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","B",52,0,"25-44","F","BLACK",1017440,256046,40.869407492,-73.879998313
"680",173113403,"2017-12-30T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201601","F","Q",104,0,"25-44","M","WHITE",1013262,197902,40.7098326830001,-73.8953555809999
"681",173116278,"2017-12-30T00:00:00.000",750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2053000","M","Q",111,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1044720,216651,40.761134844,-73.78171886
"682",173115842,"2017-12-30T00:00:00.000",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,"DANGEROUS DRUGS","PL 2201605","F","K",79,0,"18-24","M","BLACK",997425,192489,40.69501302,-73.952489983
"683",173107292,"2017-12-30T00:00:00.000",461,"UNAUTHORIZED USE VEHICLE 2",126,"MISCELLANEOUS PENAL LAW","PL 1650600","F","Q",107,0,"18-24","M","BLACK",1043678,208647,40.739173011,-73.785550954
"684",173105396,"2017-12-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","S",121,0,"45-64","M","ASIAN / PACIFIC ISLANDER",942112,166768,40.624324115,-74.151797916
"685",173097576,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",44,0,"25-44","F","BLACK HISPANIC",1007246,241093,40.828398378,-73.916907419
"686",173112665,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","M",18,0,"18-24","F","BLACK",990503,215519,40.7582323710001,-73.977430585
"687",173097455,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL05110E2","F","Q",113,0,"45-64","M","BLACK",1043236,189127,40.6855983670001,-73.7873169599999
"688",173101844,"2017-12-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","K",73,97,"<18","M","BLACK",1008427,183518,40.67036646,-73.9128469619999
"689",173095134,"2017-12-30T00:00:00.000",748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINISTRATION","PL 2155003","M","B",44,0,"25-44","M","BLACK HISPANIC",1008222,243318,40.8345027660001,-73.91337278
"690",173093919,"2017-12-30T00:00:00.000",109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",109,0,"45-64","M","WHITE",1032084,216954,40.7620438930001,-73.827329581
"691",173101842,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",67,0,"25-44","M","BLACK",997897,175677,40.6488671330001,-73.9508218999999
"692",173098050,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",78,0,"25-44","M","BLACK",990502,188496,40.6840607500001,-73.9774592919999
"693",173093899,"2017-12-30T00:00:00.000",565,"PROSTITUTION, PATRONIZING 4, 3",356,"PROSTITUTION & RELATED OFFENSES","PL 2300400","M","K",62,0,"25-44","M","WHITE HISPANIC",984168,163176,40.6145650390001,-74.000296791
"694",173093671,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","Q",101,0,"18-24","M","BLACK",1043516,157081,40.597637353,-73.786588876
"695",173097577,"2017-12-30T00:00:00.000",419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553005","F","K",75,0,"25-44","M","BLACK",1017358,184669,40.6734968010001,-73.880646419
"696",173093653,"2017-12-30T00:00:00.000",439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,"GRAND LARCENY","PL 1553001","F","K",67,0,"25-44","M","BLACK",1005985,178106,40.655518052,-73.9216674479999
"697",173097297,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",25,2,"25-44","M","BLACK",1002883,231248,40.8013868900001,-73.9327000599999
"698",173095144,"2017-12-30T00:00:00.000",729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,"FORGERY","PL 1702500","F","K",79,0,"25-44","M","BLACK",1000557,187002,40.6799472480001,-73.9412086999999
"699",173093918,"2017-12-30T00:00:00.000",269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,"CRIMINAL MISCHIEF & RELATED OFFENSES","PL 1450500","F","Q",110,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1014812,210850,40.745366548,-73.8897059569999
"700",173105394,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",106,0,"18-24","M","WHITE HISPANIC",1038992,183873,40.671204625,-73.802662077
"701",173093914,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",113,0,"25-44","M","BLACK",1050171,191087,40.690929166,-73.762292526
"702",173095155,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL05110E2","F","S",122,0,"25-44","M","BLACK",942195,139943,40.5506953330001,-74.151331974
"703",173097298,"2017-12-30T00:00:00.000",705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","M",34,0,"25-44","M","BLACK HISPANIC",1006833,254778,40.8659607280001,-73.918353668
"704",173113226,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","B",46,0,"25-44","F","WHITE HISPANIC",1009356,247701,40.84652967,-73.9092583889999
"705",173097446,"2017-12-30T00:00:00.000",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,"DANGEROUS DRUGS","PL 2200601","F","K",77,0,"25-44","M","BLACK",1001822,183054,40.6691084560001,-73.9366582019999
"706",173098534,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,"VEHICLE AND TRAFFIC LAWS","VTL05110E2","F","S",122,4,"65+","M","BLACK",966300,157946,40.600191577,-74.064640501
"707",173099457,"2017-12-30T00:00:00.000",779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",109,0,"18-24","M","WHITE HISPANIC",1032084,216954,40.7620438930001,-73.827329581
"708",173099462,"2017-12-30T00:00:00.000",101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",110,0,"18-24","M","WHITE HISPANIC",1020237,210724,40.745000297,-73.8701283239999
"709",173102761,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","B",46,0,"45-64","M","BLACK",1013997,253290,40.861855387,-73.892459187
"710",173104461,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","K",84,0,"65+","M","WHITE HISPANIC",988474,190818,40.6904353080001,-73.984769974
"711",173104463,"2017-12-30T00:00:00.000",113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",63,0,"25-44","M","BLACK",999060,167196,40.625586727,-73.946649424
"712",173105384,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",79,0,"25-44","M","BLACK",998937,193948,40.699015256,-73.947034253
"713",173108383,"2017-12-30T00:00:00.000",339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,"PETIT LARCENY","PL 1552500","M","Q",101,0,"25-44","M","WHITE HISPANIC",1052531,156608,40.596274201,-73.754131456
"714",173108361,"2017-12-30T00:00:00.000",168,"SODOMY 1",116,"SEX CRIMES","PL 1305003","F","B",52,0,"<18","M","WHITE HISPANIC",1017542,255919,40.869058532,-73.8796301479999
"715",173110230,"2017-12-30T00:00:00.000",397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,"ROBBERY","PL 1600500","F","B",43,0,"25-44","M","WHITE HISPANIC",1018527,243130,40.8339527790001,-73.8761341489999
"716",173100190,"2017-12-30T00:00:00.000",922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",67,0,"45-64","M","BLACK",1003786,177504,40.653870817,-73.929594492
"717",173098058,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","S",120,0,"25-44","M","BLACK",956373,161849,40.610878842,-74.100404328
"718",173098057,"2017-12-30T00:00:00.000",905,"INTOXICATED DRIVING,ALCOHOL",347,"INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q",114,4,"25-44","M","BLACK",1006767,220212,40.771086981,-73.9187082609999
"719",173097300,"2017-12-30T00:00:00.000",106,"ASSAULT 2,1,PEACE OFFICER",106,"FELONY ASSAULT","PL 12005A3","F","Q",107,0,"18-24","M","WHITE HISPANIC",1036628,204948,40.7290647500001,-73.811020132
"720",173095151,"2017-12-30T00:00:00.000",567,"MARIJUANA, POSSESSION 4 & 5",235,"DANGEROUS DRUGS","PL 2211001","M","M",25,0,"25-44","M","BLACK",1001756,231618,40.8024047430001,-73.936769757
"721",173110218,"2017-12-30T00:00:00.000",639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 24030M1","M","B",40,2,"25-44","F","BLACK",1007567,238218,40.8205064790001,-73.9157575039999
"722",173095139,"2017-12-30T00:00:00.000",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,"DANGEROUS DRUGS","PL 2200601","F","K",77,0,"25-44","M","BLACK",1002251,183677,40.6708175900001,-73.9351100869999
